uniqid,pid_filter,dem_ex_1,dem_ex_2,dem_ex_3,rep_ex_1,rep_ex_2,rep_ex_3,gender,state,age,educ,race,hispanic,pship,pship_text,dem_branch,rep_branch,ind_branch,demlead4,replead4,libcon_1,libcon_2,libcon_3,libcon_4,libcon_5,libcon_6,media1_1,media1_2,media1_3,media1_4,media1_5,media1_6,media1_7,media1_9,media1_10,media1_11,media1_12,media1_13,media1_14,media1_15,media1_16,media2_1,media2_2,media2_3,media2_4,media2_5,media2_6,media2_7,media2_8,media2_9,media2_10,media2_11,media2_12,media2_13,pidimp,piddesc,pidwe,pidid,pidid1,ideo,pid7,pid3,name,recall_party,recall_order,recall_rating,cfscore,dwnom1,dwnom2,cfscoresdyn,Male,Age18_29,Age30_49,White,College_grad,Democrat,Republican,agenum,exec,gov,leg,legleader
R_9F8T7OndWkJu6Ut,Rep,obama,bush,biden,regan,mc cain,hillary,Male,California,18-29,Some college,White/Caucasian,FALSE,Independent,,,,Closer to Republican,Bill Clinton,Mitt Romney,2,5.4000001,4.9000001,6,2.5999999,5.8000002,The Simpsons,,ABC World News,Today Show,,,,Good Morning America,CBS Evening News,CBS Morning News,CNN Headline News / Newsroom,The Tonight Show with Jay Leno,,The Daily Show with Jon Stewart,,60 Minutes,The Late Show with David Letterman,The O'Reilly Factor,,Ellen DeGeneres Show,,Fox and Friends,Fox News,Frontline,,,,,Very important,Very well,Never,Somewhat,,Conservative,5,Republican,ronald reagan,rep,1,5.4000001,1.0126801,0.693000019,-0.721000016,1.0049429,1,1,0,1,0,0,1,23.5,1,0,0,0
R_0CcDeiZYJqERngh,Rep,obama,clinton,roosevelt,bush,cheney,reagan,Female,North Carolina,18-29,Some college,White/Caucasian,FALSE,Republican,,,Not very strong Republican,,Joseph Biden,Paul Ryan,2,6,3,7,7,4.3000002,,,,Today Show,,,,,,,,The Tonight Show with Jay Leno,,,,,,,None of these,,,,,,,,,,Not important at all,Not very well,Never,Somewhat,,Conservative,6,Republican,ronald reagan,rep,3,4.3000002,1.0126801,0.693000019,-0.721000016,1.0049429,0,1,0,1,0,0,1,23.5,1,0,0,0
R_dgawB2pdgqwrkXz,Rep,bill clinton,barack obama,harry reid,george w bush,ronald reagan,john mccain,Male,Tennessee,30-49,Some college,White/Caucasian,FALSE,Independent,,,,Closer to Republican,Al Gore,Chris Christie,3,6.0999999,1,5.0999999,1,5,The Simpsons,,,,,,,,CBS Evening News,CBS Morning News,CNN Headline News / Newsroom,,,The Daily Show with Jon Stewart,,,The Late Show with David Letterman,,,,,,,,,,,,Not very important,Very well,Never,Somewhat,,Conservative,5,Republican,ronald reagan,rep,2,5.0999999,1.0126801,0.693000019,-0.721000016,1.0049429,1,0,1,1,0,0,1,39.5,1,0,0,0
R_9tNQcAqopLVSBX7,Rep,obama,hillary cliton,joe biden,george bush,john banher,reagan,Male,Pennsylvania,50+,High school degree or equivalent,White/Caucasian,FALSE,Republican,,,Not very strong Republican,,Nancy Pelosi,George W. Bush,1.3,6.1999998,2,6.9000001,2,5.1999998,,,ABC World News,,,,,Good Morning America,,,CNN Headline News / Newsroom,The Tonight Show with Jay Leno,,,,,,,None of these,,,,,,,,,,Not very important,Not very well,Some of the time,Somewhat,,Conservative,6,Republican,ronald reagan,rep,3,5.1999998,1.0126801,0.693000019,-0.721000016,1.0049429,1,0,0,1,0,0,1,60,1,0,0,0
R_bJduq62rhNNrexn,Dem,bill clinton,hillary clinton,obama,george bush sr.,george bush jr.,ronald reagan,Female,Missouri,30-49,Bachelor's degree,White/Caucasian,FALSE,Democrat,,Not very strong Democrat,,,John F. Kennedy,John McCain,3.5999999,6.5,3.5999999,6,3,6,,,,,,,,,,,,The Tonight Show with Jay Leno,,,,60 Minutes,,,,,,,,Frontline,,,,,Not very important,Not very well,Never,Very little,,I don't think in these terms,2,Democrat,ronald reagan,rep,3,6,1.0126801,0.693000019,-0.721000016,1.0049429,0,0,1,1,1,1,0,39.5,1,0,0,0
R_6u2wiDiUfN6OOc5,Dem,obama,kennedy,clinton,reagan,bush,dole,Female,Florida,50+,Bachelor's degree,White/Caucasian,FALSE,Other party (please specify below),Green,,,Closer to Democratic,Franklin D. Roosevelt,John Boehner,4,7,3,7,2.9000001,7,,,,,,,,,,,,,,,None of these,,,,None of these,,,,,,,,,,Not important at all,Not at all,Never,,Very little,Liberal,3,Democrat,ronald reagan,rep,1,7,1.0126801,0.693000019,-0.721000016,1.0049429,0,0,0,1,1,1,0,60,1,0,0,0
R_cx69x3Sj5fYFGpn,Dem,obama,clinton,klobuchar,nixon,bush,regan,Female,Minnesota,50+,Advanced degree,White/Caucasian,FALSE,Democrat,,Strong Democrat,,,John F. Kennedy,Sarah Palin,2.2,4.1999998,2.2,7,3.8,7,,,,,,,,,,,,,,The Daily Show with Jon Stewart,,,The Late Show with David Letterman,,,,,,,,,,,,Not very important,Not very well,Rarely,Very little,,Liberal,1,Democrat,ronald reagan,rep,3,7,1.0126801,0.693000019,-0.721000016,1.0049429,0,0,0,1,1,1,0,60,1,0,0,0
R_9tpoUnc6fnqvM7H,Dem,barack obama,hilary clinton,bill clinton,george bush,george hw bush,ronald reagan,Female,Minnesota,50+,Bachelor's degree,White/Caucasian,FALSE,Independent,,,,Closer to Democratic,John F. Kennedy,John McCain,3,5,3,5,3,5,,,,,,,,,,,,,,,None of these,,,,None of these,,,,,,,,,,Very important,Very well,Rarely,Somewhat,,Moderate,3,Democrat,ronald reagan,rep,3,5,1.0126801,0.693000019,-0.721000016,1.0049429,0,0,0,1,1,1,0,60,1,0,0,0
R_1Tjil4arK3Z5tGZ,Rep,obama,nancy pelosi,harry reid,ronald regan,mitch mcconnell,john bohner,Female,North Carolina,30-49,Bachelor's degree,White/Caucasian,FALSE,Republican,,,Not very strong Republican,,Bill Clinton,Paul Ryan,1,6,1,4.0999999,3.5999999,6,,,,,,,,,,,,,,,None of these,,,,None of these,,,,,,,,,,Not very important,Not very well,Rarely,Somewhat,,Conservative,6,Republican,ronald reagan,rep,1,6,1.0126801,0.693000019,-0.721000016,1.0049429,0,0,1,1,1,0,1,39.5,1,0,0,0
R_72R4UzOHbjssg0B,Dem,clinton,obama,pelosi, george bush,reagan,nixon,Male,New York,30-49,Some college,White/Caucasian,FALSE,Independent,,,,Closer to Democratic,Ted Kennedy,John McCain,1.4,7,1.9,6.0999999,1.3,6.0999999,,ABS News Nightline,ABC World News,Today Show,NBC Nightly News,,,Good Morning America,CBS Evening News,CBS Morning News,,The Tonight Show with Jay Leno,,The Daily Show with Jon Stewart,,60 Minutes,The Late Show with David Letterman,,,,,,,Frontline,,Hardball with Chris Matthews,,,Extremely important,Very well,Most of the time,A great deal,,Moderate,3,Democrat,ronald reagan,rep,2,6.0999999,1.0126801,0.693000019,-0.721000016,1.0049429,1,0,1,1,0,1,0,39.5,1,0,0,0
R_9MmYS1JnQ3zvOct,Dem,nancy pelosi,barack obama,don't know,george bush,ronald reagan,don't know,Male,New Jersey,30-49,Bachelor's degree,White/Caucasian,FALSE,Democrat,,Not very strong Democrat,,,Bill Clinton,Sarah Palin,2.5999999,5,2.5,6.3000002,2.4000001,4.6999998,The Simpsons,,,,,,,,,,,,,The Daily Show with Jon Stewart,,,The Late Show with David Letterman,,,,,,,,,,,,Very important,Very well,Most of the time,Somewhat,,Moderate,2,Democrat,ronald reagan,rep,2,6.3000002,1.0126801,0.693000019,-0.721000016,1.0049429,1,0,1,1,1,1,0,39.5,1,0,0,0
R_6DtFcmp8gK7ywct,Dem,clinton,obama,pelosi,reagan,boehner,cruz,Female,California,30-49,Bachelor's degree,White/Caucasian,FALSE,Democrat,,Not very strong Democrat,,,Ted Kennedy,Rand Paul,3.8,6.5999999,4.3000002,6.6999998,3.2,6.0999999,,,,,,,,,,,,,,The Daily Show with Jon Stewart,,,,,None of these,,,,,,,,,,Not important at all,Not very well,Rarely,Not at all,,Liberal,2,Democrat,ronald reagan,rep,1,6.5999999,1.0126801,0.693000019,-0.721000016,1.0049429,0,0,1,1,1,1,0,39.5,1,0,0,0
R_bBOhyqDACRlRlWZ,Dem,bill clinton,barack obama,john kerry,reagan,g hw bush,john mccain,Female,North Carolina,30-49,Advanced degree,White/Caucasian,FALSE,Independent,,,,Closer to Democratic,Al Gore,John Boehner,1.8,6.6999998,2,6.8000002,5.1999998,7,The Simpsons,ABS News Nightline,ABC World News,,NBC Nightly News,,,,CBS Evening News,,,,,,,60 Minutes,The Late Show with David Letterman,,,,,,,Frontline,,,,,Very important,Very well,Some of the time,Somewhat,,Moderate,3,Democrat,ronald reagan,rep,1,6.6999998,1.0126801,0.693000019,-0.721000016,1.0049429,0,0,1,1,1,1,0,39.5,1,0,0,0
R_6yavWIVGyJhU8V7,Dem,barack obama,bill clinton,john f. kennedy,abraham lincoln,john mccain,ronald reagan,Male,Michigan,30-49,Some college,White/Caucasian,FALSE,Democrat,,Strong Democrat,,,Hillary Clinton,Sarah Palin,5.1999998,3.9000001,4.8000002,6.0999999,4.6999998,6.8000002,,,ABC World News,,,,,,,,CNN Headline News / Newsroom,,,The Daily Show with Jon Stewart,,,,,,Ellen DeGeneres Show,,,,,,,Rachel Maddow Show,,Very important,Very well,Some of the time,Somewhat,,Liberal,1,Democrat,ronald reagan,rep,3,6.8000002,1.0126801,0.693000019,-0.721000016,1.0049429,1,0,1,1,0,1,0,39.5,1,0,0,0
R_0NjKV1BuzGawY0l,Dem,president barack obama,nancy pelosi,hilary clinton,george w bush,ronald regan,ted cruz,Female,California,30-49,Bachelor's degree,Black/African American,FALSE,Democrat,,Strong Democrat,,,Bill Clinton,John Boehner,3,6,1,6,2,7,,,,,,,,Good Morning America,,,,,,The Daily Show with Jon Stewart,,,,,None of these,,,,,,,,,,Very important,Very well,Some of the time,Somewhat,,Liberal,1,Democrat,ronald reagan,rep,2,6,1.0126801,0.693000019,-0.721000016,1.0049429,0,0,1,0,1,1,0,39.5,1,0,0,0
R_6FszTxUNqrZtfi5,Dem,john f. kennedy,jimmy carter,oboma,ronald reagan,george bush,richard nixon,Male,Illinois,50+,Some college,White/Caucasian,FALSE,Democrat,,Strong Democrat,,,Bill Clinton,John McCain,7,2,6.0999999,4,5.0999999,4,,,,,,,,,,,,,,,None of these,,,,None of these,,,,,,,,,,Very important,Very well,Rarely,Somewhat,,Conservative,1,Democrat,ronald reagan,rep,1,2,1.0126801,0.693000019,-0.721000016,1.0049429,1,0,0,1,0,1,0,60,1,0,0,0
R_d6eQFIPJ4tPpyGF,Rep,obama,bill clinton,hillary clinton,bush,romney,reagan,Female,Oklahoma,30-49,Some college,White/Caucasian,FALSE,Republican,,,Not very strong Republican,,John Kerry,Sarah Palin,1,7,1.5,6.5,1.5,6.9000001,,,,,,,,,,,,,,,None of these,,,,None of these,,,,,,,,,,Not very important,Not very well,Never,Very little,,Conservative,6,Republican,ronald reagan,rep,3,6.9000001,1.0126801,0.693000019,-0.721000016,1.0049429,0,0,1,1,0,0,1,39.5,1,0,0,0
R_d5tJ4z54hD1PYdT,Dem,hilary clinton,kirsten gillibrand,mark warner,abe lincoln,ronald reagan,george w. bush,Female,Kentucky,50+,Bachelor's degree,White/Caucasian,FALSE,Democrat,,Not very strong Democrat,,,John F. Kennedy,Sarah Palin,1,6.0999999,3,6,3.0999999,5.0999999,,,,Today Show,NBC Nightly News,,,,,,CNN Headline News / Newsroom,,,,,60 Minutes,,,,Ellen DeGeneres Show,,,,,,,,,Very important,Extremely well,Some of the time,A great deal,,Liberal,2,Democrat,ronald reagan,rep,2,6,1.0126801,0.693000019,-0.721000016,1.0049429,0,0,0,1,1,1,0,60,1,0,0,0
R_etVRPSzZVTOIL3f,Dem,hilary clinton,bill clinton,barack obama,george bush,ronald reagan,george w. bush,Female,California,30-49,Advanced degree,White/Caucasian,FALSE,Democrat,,Strong Democrat,,,Joseph Biden,John McCain,3.9000001,6.0999999,3.5,6.0999999,3.9000001,4.1999998,,,,Today Show,,,,,,,,,,,,60 Minutes,,,,Ellen DeGeneres Show,,,,Frontline,,,,,Very important,Very well,Some of the time,Very little,,Liberal,1,Democrat,ronald reagan,rep,2,6.0999999,1.0126801,0.693000019,-0.721000016,1.0049429,0,0,1,1,1,1,0,39.5,1,0,0,0
R_eWY3sq8rn1Z91Hf,Dem,obama,biden,jimmy carter,romney,regan,nixon,Female,Minnesota,50+,Some college,White/Caucasian,FALSE,Democrat,,Strong Democrat,,,Bill Clinton,George W. Bush,2.0999999,7,2,7,2.3,6.4000001,,,,,,,,,,,,,,,None of these,,,,None of these,,,,,,,,,,Very important,Extremely well,Rarely,Somewhat,,Liberal,1,Democrat,ronald reagan,rep,2,7,1.0126801,0.693000019,-0.721000016,1.0049429,0,0,0,1,0,1,0,60,1,0,0,0
R_1RNTlAHCgqKVq3H,Rep,barack obama,bill clinton,john f. kennedy,george w bush,ronald reagan,richard nixon,Female,Ohio,30-49,Bachelor's degree,White/Caucasian,FALSE,Independent,,,,Closer to Republican,Joseph Biden,John Boehner,1,7,1,6.5999999,1,6.0999999,,,,,,,,,,,,,,,None of these,,,,None of these,,,,,,,,,,Not very important,Very well,Some of the time,Somewhat,,Moderate,5,Republican,ronald reagan,rep,2,6.5999999,1.0126801,0.693000019,-0.721000016,1.0049429,0,0,1,1,1,0,1,39.5,1,0,0,0
R_cwMkBxGyTrfhJvD,Dem,bill clinton,barack obama,jimmy carter,ronald reagan,george w bush,john mccain,Male,Texas,30-49,Bachelor's degree,White/Caucasian,FALSE,Democrat,,Strong Democrat,,,John F. Kennedy,Mitt Romney,2.5,7,3,7,2,7,,,,,NBC Nightly News,,,,,,CNN Headline News / Newsroom,,,The Daily Show with Jon Stewart,,60 Minutes,The Late Show with David Letterman,,,,,,,,,,Rachel Maddow Show,,Very important,Very well,Some of the time,A great deal,,Liberal,1,Democrat,ronald reagan,rep,1,7,1.0126801,0.693000019,-0.721000016,1.0049429,1,0,1,1,1,1,0,39.5,1,0,0,0
R_6xHcurTwwcyE137,Dem,obama,biden,emanuel,george wbush,reagan,chrisiie,Female,Illinois,30-49,Bachelor's degree,White/Caucasian,FALSE,Democrat,,Strong Democrat,,,Bill Clinton,Mitt Romney,1.9,6.0999999,2,7,1,7,,,,Today Show,NBC Nightly News,,,,,,,,,,,60 Minutes,,,,,,,,,,,,,Very important,Very well,Some of the time,A great deal,,Liberal,1,Democrat,ronald reagan,rep,2,7,1.0126801,0.693000019,-0.721000016,1.0049429,0,0,1,1,1,1,0,39.5,1,0,0,0
R_a4qnHOR1pR3IQyF,Dem,barack obama,bill clinton,hillary clinton,george bush,richard nixon,ronald reagan,Male,California,30-49,Some college,White/Caucasian,FALSE,Democrat,,Not very strong Democrat,,,Al Gore,George W. Bush,3,6,2,6.5999999,4,6.5999999,The Simpsons,,,,,,,,,,,,,The Daily Show with Jon Stewart,,,,,None of these,,,,,,,,,,Not very important,Not very well,Never,Somewhat,,Liberal,2,Democrat,ronald reagan,rep,3,6.5999999,1.0126801,0.693000019,-0.721000016,1.0049429,1,0,1,1,0,1,0,39.5,1,0,0,0
R_2gVshr4L0m3Qxq5,Dem,president obama,president john f kennedy,president jimmy carter,president ronald reagen,president george bush (jr),mitt romney,Female,Georgia,50+,Some college,White/Caucasian,FALSE,Democrat,,Strong Democrat,,,Franklin D. Roosevelt,Rand Paul,1.4,3.0999999,1.4,6,4,3,The Simpsons,ABS News Nightline,ABC World News,Today Show,NBC Nightly News,,,Good Morning America,CBS Evening News,CBS Morning News,,,,,,60 Minutes,,,,,Face the Nation,,,Frontline,,Hardball with Chris Matthews,,The Early Show,Very important,Very well,Most of the time,A great deal,,Liberal,1,Democrat,ronald reagan,rep,1,3.0999999,1.0126801,0.693000019,-0.721000016,1.0049429,0,0,0,1,0,1,0,60,1,0,0,0
R_0Gj5wAK4dIHFPOl,Dem,obama,kerry ,clinton ,bush sr,reagan ,bush jr,Female,Michigan,30-49,Advanced degree,White/Caucasian,FALSE,Democrat,,Strong Democrat,,,Nancy Pelosi,John McCain,2.4000001,5.6999998,3,6.5,2,4.5,,,,,,,,,,,,,,The Daily Show with Jon Stewart,,,,,,,,,,,,,Rachel Maddow Show,,Very important,Very well,Most of the time,Somewhat,,Liberal,1,Democrat,ronald reagan,rep,2,6.5,1.0126801,0.693000019,-0.721000016,1.0049429,0,0,1,1,1,1,0,39.5,1,0,0,0
R_0O0o8z7Zz4D7NXv,Rep,hillary clinton,president obama,harry reid,george h.w. bush,george w. bush,ronald reagan,Male,New York,50+,Bachelor's degree,White/Caucasian,FALSE,Republican,,,Not very strong Republican,,Bill Clinton,Chris Christie,1.6,4.6999998,1.1,4.4000001,2.3,4.8000002,,,,,,,,,,,,,,,None of these,,,,None of these,,,,,,,,,,Not very important,Not very well,Some of the time,Very little,,Conservative,6,Republican,ronald reagan,rep,3,4.8000002,1.0126801,0.693000019,-0.721000016,1.0049429,1,0,0,1,1,0,1,60,1,0,0,0
R_3JGiyQP9tv56ZOl,Dem,barack obama,joe biden,nancy pelosi,ronald reagan,george w. bush,theodore roosevelt,Male,Florida,18-29,Some college,White/Caucasian,TRUE,Independent,,,,Closer to Democratic,Bill Clinton,John McCain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Democrat,ronald reagan,rep,1,,1.0126801,0.693000019,-0.721000016,1.0049429,1,1,0,1,0,1,0,23.5,1,0,0,0
R_ehzYPvFB7SdztPv,Rep,obama,bill clinton,hilary clinton,cantor,boehner,ronald reagan,Female,Pennsylvania,30-49,Some college,White/Caucasian,FALSE,Republican,,,Not very strong Republican,,Nancy Pelosi,George W. Bush,2.5,3.3,2.8,3.9000001,3.7,4.3000002,The Simpsons,,,Today Show,,,,Good Morning America,,,,The Tonight Show with Jay Leno,,,,,The Late Show with David Letterman,,,,,,,,,,,The Early Show,Very important,Not very well,Rarely,Somewhat,,Conservative,6,Republican,ronald reagan,rep,3,4.3000002,1.0126801,0.693000019,-0.721000016,1.0049429,0,0,1,1,0,0,1,39.5,1,0,0,0
R_0AK1dBgw32cos4Z,Rep,bill clinton,hilary clinton,barack obama,ronald reagan,george w. bush,sarah palin,Female,Alabama,30-49,Bachelor's degree,White/Caucasian,FALSE,Republican,,,Not very strong Republican,,John Kerry,Chris Christie,1.8,6,2,6.0999999,2,6,,,,,NBC Nightly News,,,,CBS Evening News,,CNN Headline News / Newsroom,,,The Daily Show with Jon Stewart,,60 Minutes,The Late Show with David Letterman,,,,Face the Nation,,,,,,,,Very important,Very well,Rarely,Somewhat,,Moderate,6,Republican,ronald reagan,rep,1,6,1.0126801,0.693000019,-0.721000016,1.0049429,0,0,1,1,1,0,1,39.5,1,0,0,0
R_1Bn5MYypAHSWjpr,Dem,barack obama,corey booker,hilary clinton,george bush,ronald reagan,john boehner,Male,Illinois,18-29,Bachelor's degree,Black/African American,FALSE,Democrat,,Not very strong Democrat,,,Bill Clinton,Mitt Romney,3.2,5.5999999,2.3,6.4000001,2.4000001,5.8000002,The Simpsons,ABS News Nightline,,,,,,Good Morning America,,,CNN Headline News / Newsroom,,,,,60 Minutes,,,,,,,,,,,,,Not very important,Not very well,Some of the time,Somewhat,,Liberal,2,Democrat,ronald reagan,rep,2,6.4000001,1.0126801,0.693000019,-0.721000016,1.0049429,1,1,0,0,1,1,0,23.5,1,0,0,0
R_24b8EDSRhYLjvBr,Ind,barack obama,bill clinton,jimmy carter,george w. bush,george h. w. bush,ronald reagan,Male,Illinois,30-49,Bachelor's degree,Asian,FALSE,Independent,,,,Neither,Franklin D. Roosevelt,John Boehner,1.5,6,3.5,6,1.5,5.5,,,,,,,,,,,,,,,None of these,,,,None of these,,,,,,,,,,Extremely important,Extremely well,Rarely,A great deal,,I don't think in these terms,4,Independent,ronald reagan,rep,3,5.5,1.0126801,0.693000019,-0.721000016,1.0049429,1,0,1,0,1,0,0,39.5,1,0,0,0
R_9N6eEYxUYTN7OyF,Dem,obama,bill clinton,hillary clinton,boener,palin,mccain,Male,Pennsylvania,30-49,Some college,White/Caucasian,FALSE,Democrat,,Strong Democrat,,,Franklin D. Roosevelt,Chris Christie,2.2,6,1.4,7,2,5.5,,,,,NBC Nightly News,,,,,,,,,The Daily Show with Jon Stewart,,60 Minutes,,,,,,,,,,,,,Very important,Very well,Most of the time,A great deal,,Liberal,1,Democrat,sarah palin,rep,2,7,1.2110119,NA,NA,.74832112,1,0,1,1,0,1,0,39.5,1,0,0,0
R_57kBiIj96kmJodD,Dem,obama,bill clinton,,john mccain,sarah palin,,Female,California,18-29,Some college,White/Caucasian,TRUE,Democrat,,Not very strong Democrat,,,Barack Obama,John McCain,1,7,1,7,1,7,,,,,,,,,,,,,,,None of these,,,,,Ellen DeGeneres Show,,,,,,,,,Not very important,Not very well,All of the time,Somewhat,,Liberal,2,Democrat,sarah palin,rep,2,7,1.2110119,NA,NA,.75399172,0,1,0,1,0,1,0,23.5,1,0,0,0
R_eKgNn0kCrmlHA6F,Dem,obama,clinton,biden,bush,palin,kerry,Male,Washington,18-29,Some college,White/Caucasian,FALSE,Democrat,,Not very strong Democrat,,,John F. Kennedy,John Boehner,2.2,7,2,7,3.0999999,5,,,,,,,,,,,,,,The Daily Show with Jon Stewart,,,,,None of these,,,,,,,,,,Very important,Very well,Some of the time,Somewhat,,Liberal,2,Democrat,sarah palin,rep,2,7,1.2110119,NA,NA,.75399172,1,1,0,1,0,1,0,23.5,1,0,0,0
R_9FvcFj0ebw6Oz09,Dem,barack obama,joe biden,elizabeth warren,george bush,john boener,sarah palin,Male,Missouri,18-29,Bachelor's degree,White/Caucasian,FALSE,Democrat,,Strong Democrat,,,Hillary Clinton,Ronald Reagan,2,5.6999998,2.7,7,2.9000001,4.8000002,,,,,,,,,,,,,,,None of these,,,,None of these,,,,,,,,,,Extremely important,Very well,All of the time,A great deal,,Liberal,1,Democrat,sarah palin,rep,3,4.8000002,1.2110119,NA,NA,.75399172,1,1,0,1,1,1,0,23.5,1,0,0,0
R_6WD4C2ccMjHOdpz,Dem,obama,joe biden,clinton,palin,christie,romney,Male,Texas,18-29,Some college,White/Caucasian,FALSE,Independent,,,,Closer to Democratic,Hillary Clinton,Mitt Romney,2.5,6,3.0999999,6.4000001,2.3,6.4000001,,,,,,,,,,,,,,The Daily Show with Jon Stewart,,,,,None of these,,,,,,,,,,Not important at all,Not at all,Never,Not at all,,Liberal,3,Democrat,sarah palin,rep,1,6,1.2110119,NA,NA,.75399172,1,1,0,1,0,1,0,23.5,1,0,0,0
R_eniedTJs45OoJ2R,Dem,obama,hilary clinton,john kerry,mitt romney,george bush,sarah palin,Female,Vermont,18-29,Some college,White/Caucasian,FALSE,Independent,,,,Closer to Democratic,Al Gore,John Boehner,1,6.0999999,2,6,4,6.0999999,,,,,,,,,,CBS Morning News,,,,The Daily Show with Jon Stewart,,,,,,Ellen DeGeneres Show,,,,,,,,,Very important,Very well,Never,Somewhat,,I don't think in these terms,3,Democrat,sarah palin,rep,3,6.0999999,1.2110119,NA,NA,.75399172,0,1,0,1,0,1,0,23.5,1,0,0,0
R_da2thw2v9Gx22rj,Dem,barack obama,joe biden,bill clinton,mitt romney,sarah palin,john mccain,Female,New Mexico,30-49,Some college,White/Caucasian,FALSE,Democrat,,Not very strong Democrat,,,Hillary Clinton,Ronald Reagan,1.8,5.9000001,1.8,5.8000002,1.7,5.8000002,,ABS News Nightline,ABC World News,Today Show,NBC Nightly News,,,Good Morning America,CBS Evening News,,CNN Headline News / Newsroom,The Tonight Show with Jay Leno,,The Daily Show with Jon Stewart,,,The Late Show with David Letterman,The O'Reilly Factor,,,Face the Nation,,Fox News,,,Hardball with Chris Matthews,,The Early Show,Very important,Very well,Never,Very little,,Moderate,2,Democrat,sarah palin,rep,2,5.8000002,1.2110119,NA,NA,.75399172,0,0,1,1,0,1,0,39.5,1,0,0,0
R_0erQ6vS4Kcfcd1z,Rep,clinton,obama,pelosi,palin,mccain,bush,Male,Indiana,30-49,High school degree or equivalent,Native American or Alaska Native,FALSE,Republican,,,Not very strong Republican,,John Kerry,Ronald Reagan,2.8,6.6999998,2.8,6,6,6.0999999,,,,,,,,,,,CNN Headline News / Newsroom,,,,,,,,,,,Fox and Friends,Fox News,,,,,,Very important,Very well,All of the time,A great deal,,Conservative,6,Republican,sarah palin,rep,1,6.6999998,1.2110119,NA,NA,.75399172,1,0,1,0,0,0,1,39.5,1,0,0,0
R_809ESmGxfBjvwEt,Dem,barbara boxer,obama,hillary clinton,john boener,sarah palin,george w bush,Female,Arkansas,30-49,Bachelor's degree,White/Caucasian,FALSE,Democrat,,Not very strong Democrat,,,Nancy Pelosi,Mitt Romney,4,4,4,6.6999998,4.0999999,6.0999999,,,,,,,,Good Morning America,,,,,,The Daily Show with Jon Stewart,,,,,None of these,,,,,,,,,,Very important,Very well,Some of the time,Very little,,Liberal,2,Democrat,sarah palin,rep,2,6.6999998,1.2110119,NA,NA,.75399172,0,0,1,1,1,1,0,39.5,1,0,0,0
R_cPcMCwR1PpyTwxv,Ind,barack obama,nacy pelosi,hillary clinton,john bohner,sarah palin,michelle bachmann,Male,Idaho,18-29,Some college,White/Caucasian,FALSE,Independent,,,,Neither,Barack Obama,John Boehner,3,7,2.0999999,7,3,7,,,,,,,,,,,,The Tonight Show with Jay Leno,,The Daily Show with Jon Stewart,,,,,None of these,,,,,,,,,,Not very important,Not very well,Rarely,Very little,,I don't think in these terms,4,Independent,sarah palin,rep,2,7,1.2110119,NA,NA,.75399172,1,1,0,1,0,0,0,23.5,1,0,0,0
